ref_id,title,journal,researchNotes,type,authors,pages,volume,number,isbn,abstract,doi,year,date,keywords,isScreened,custom3,urls
583fefbd-cea4-44e3-968e-a6d6dcbcc907,Teen Trouble and Community Identity in Post-Second World War Northern British Columbia,JOURNAL OF CANADIAN STUDIES-REVUE D ETUDES CANADIENNES,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0 Total Times Cited:&nbsp;&nbsp;0 Cited Reference Count:&nbsp;&nbsp;144,journalArticle,"['Swainger, J']",150-179,47,2,"0021-9495,1911-0251","Akin to most areas in North America and Western Europe in the aftermath of the Second World War, Northern British Columbia experienced a moral panic over a perceived rise in teen trouble and juvenile delinquency. Framed in part by language centred on the nefarious influences of American crime comics, rock and roll music, ducktail haircuts, and zoot suits, the crisis can be explained by emerging generational identities, Cold War angst, and media portrayals of a society allegedly on the verge of collapse. For parents and community leaders in Prince George, British Columbia, however, the long-standing unease over the community's reputation as a disorderly lumber town provided a crucial backdrop for these broader factors. As the community increasingly aspired to the trappings of postwar, middle-class respectability, the concern over teen trouble provided an arena to wrestle over community identity and the ways local residents wished to be seen by the outside world. Copyright (C) Journal of Canadian Studies. All rights reserved.",10.3138/jcs.47.2.150,2013,2013,,False,,
ed97716c-ddab-4a17-8605-75f5155b7c9f,Radiation therapy in the management of breast cancer and the impact of BC Cancer Centre for the North on patient choice of treatment,BRITISH COLUMBIA MEDICAL JOURNAL,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1 Total Times Cited:&nbsp;&nbsp;1 Cited Reference Count:&nbsp;&nbsp;13,journalArticle,"['Sutter, FM', 'Ye, A']",99-102,60,2,0007-0556,"While radiation therapy for breast cancer can be omitted in some settings, in others it is now being recommended more often. Radiation is usually recommended for patients with invasive breast cancer who have undergone breast conserving surgery. Internationally, there is general agreement that regional nodal radiation is beneficial when four or more nodes are positive, and in BC adjuvant regional nodal radiation also tends to be offered to all patients with any number of positive nodes after both breast conserving surgery and mastectomy. Most patients who are found to be node-negative after mastectomy do not require adjuvant radiation therapy. However, patients at risk because of their young age or the size and biology of their tumors may be candidates for radiation therapy. Because adjuvant radiation therapy is based on pretreatment staging, it is important to accurately determine both the primary and nodal stage, especially in the setting of neoadjuvant chemotherapy. Typically, radiation therapy sessions last 15 to 20 minutes and can be given over 16 to 20 sessions. Patients are monitored regularly during treatment for management of side effects, which can include fatigue, dermatitis, and breast/chest wall tenderness. In the long term there can be permanent cosmetic changes, and rare risks of lung, rib, and heart damage, as well as second malignancies. Before 2012 any patient choosing breast conserving surgery in Northern BC needed to travel to a regional cancer centre in Southern BC for adjuvant radiation therapy. Since the opening of BC Cancer Centre for the North in Prince George on 1 November 2012, patients undergoing breast conserving surgery in Northern BC have been able to receive radiation therapy closer to home, and this appears to be why an increasing number of patients in one surgeon's practice have opted for partial mastectomy and adjuvant radiation rather than mastectomy.",,2018,2018,[],False,,
5001095e-5412-4696-9152-d0014e8eaaf6,Changes in diversity of plant and small mammal communities after herbicide application in sub-boreal spruce forest,CANADIAN JOURNAL OF FOREST RESEARCH,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;46 Total Times Cited:&nbsp;&nbsp;46 Cited Reference Count:&nbsp;&nbsp;42,journalArticle,"['Sullivan, TP', 'Wagner, RG', 'Pitt, DG', 'Lautenschlager, RA', 'Chen, DG']",168-177,28,2,"0045-5067,1208-6037","This study was designed to test the hypothesis that herbicide (glyphosate, active ingredient) application for conifer release would reduce species diversity (measured as richness, Simpson's index, and Shannon-Wiener index) of both plant and small mammal communities over a 5-year period in young sub-boreal spruce (Picea engelmannii Parry ex Engelm, x Picea glauca (Moench) Voss) forest. Four treated and four untreated (control) sites were studied near Prince George in central British Columbia, Canada. Crown volume index of shrub vegetation was reduced by herbicide application. Species richness of shrubs was reduced in the first year after treatment and remained lower on treated sites throughout the 5-year period. Both indices of shrub diversity, however, were not different over the 5 years. Herbicide treatment initially reduced crown volume index of herbaceous vegetation, but values quickly recovered to untreated levels by the second year after treatment. Herbaceous species diversity was not affected by herbicide treatment. Diversity of small mammal communities apparently was not affected by herbicide application. In general, diversity of plant and small mammal communities seemed to be maintained, and hence, these treatment sites may not lower overall diversity of a forested landscape. Silvicultural practices, such as conifer release with herbicides or alternative methods, may contribute to a diversity of stand structures and wildlife habitats if appropriately designed and implemented.",10.1139/cjfr-28-2-168,1998,1998,[],False,,
add03719-0d62-4065-95eb-c9c535d53ef2,Stand structure and small mammals in young lodgepole pine forest: 10-year results after thinning,ECOLOGICAL APPLICATIONS,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;95 Total Times Cited:&nbsp;&nbsp;103 Cited Reference Count:&nbsp;&nbsp;88,journalArticle,"['Sullivan, TP', 'Sullivan, DS', 'Lindgren, PMF']",1151-1173,11,4,"1051-0761,1939-5582","Management of forested landscapes for biological diversity is a major objective across North America. Perhaps the greatest potential to diversify future forests lies in the vast areas of young second-growth stands which may be managed silviculturally to accelerate ecosystem development. This study was designed to test the hypotheses that large-scale precommercial thinning, at ages 17-27 yr, to various stand densities would, over the 10-yr period since treatment, enhance: (1) productivity of lodgepole pine (Pinus contorta) crop trees, (2) stand structure attributes, and (3) species richness and diversity of forest floor small-mammal communities. Study areas were located near Penticton, Kamloops, and Prince George in south-central British Columbia, Canada, in three forest ecological zones. Each study area had three stands thinned to densities of similar to 500 (low), similar to 1000 (medium), and similar to 2000 (high) stems/ha, with an unthinned juvenile pine and old-growth pine stand for comparison. Understory vegetation was measured in all stands in 1990, 1993, and 1998, and coniferous tree layers were measured in 1998. Small-mammal populations were sampled intensively in 1990, 1991, and 1998. Mean diameter increments of trees in the low-density stands were significantly higher than those in the medium- and high-density stands at all study areas. Mean height increments of trees were similar in the medium- and high-density stands and significantly higher than that in the low-density stands at Penticton and Prince George. Crown volume index (biomass) of herbs was highest in the thinned stands by 1998, but there was no difference among stands for shrubs and trees; volume of mosses was highest in the old-growth stands. Mean species richness and diversity of herbs, shrubs, and trees were similar among stands at 2, 5, and 10 yr after thinning. However, mean species diversity and structural diversity of coniferous trees were significantly higher in the low- and medium-density stands than in the high-density and unthinned stands 10 yr after thinning. Total structural diversity of all vegetation in the low-density stands was significantly greater than that of the medium-density, unthinned, and old-growth stands in 1998. Mean total abundance of all small mammals was similar among stands in 1990-1991, but the low-density and old-growth stands had the most mammals in 1998. Mean abundance of southern red-backed voles (Clethrionomys gapperi) was consistently higher (2.1-3.3 times) in the old-growth stands than in unthinned stands. In seven of nine cases, mean abundance of red-backed voles was similar among old-growth and thinned stands. Mean species richness and species diversity of small mammals were highest in the low-density and medium-density stands. Heavily thinned lodgepole pine stands developed structural attributes such as large diameter trees, large crowns, and structurally diverse vegetative understories. Forest floor small-mammal communities reflected the compositional and structural diversity of these managed stands.",10.1890/1051-0761(2001)011[1151:SSASMI]2.0.CO;2,2001,2001,[],False,,
2f873977-d5e7-47f7-a1ea-ea1af4995d66,Long-term responses of ecosystem components to stand thinning in young lodgepole pine forest IV. Relative habitat use by mammalian herbivores,FOREST ECOLOGY AND MANAGEMENT,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;21 Total Times Cited:&nbsp;&nbsp;24 Cited Reference Count:&nbsp;&nbsp;81,journalArticle,"['Sullivan, TP', 'Sullivan, DS', 'Lindgren, PMF', 'Ransome, DB']",32-41,240,1-3,"0378-1127,1872-7042","Pre-commercial thinning (PCT) is a silvicultural practice that can provide diverse understory and overstory vegetation conditions. We tested the hypothesis that relative habitat use by snowshoe hare (Lepus americanus), mule deer (Odocoileus hemionus), and moose (Alces alces) would increase in response to enhanced abundance of herbs and shrubs, and species diversity and structural diversity of conifers, in heavily thinned (<= 1000 stems/ha) stands, at 12-15 years post-thinning. Replicate study areas were located near Penticton, Kamloops, and Prince George in south-central British Columbia, Canada. Each study area had three young pine stands thinned to densities of similar to 500 stems/ha (low), similar to 1000 stems/ha (medium), and similar to 2000 stems/ha (high), with an unthinned young pine and old-growth pine stand for comparison. Relative habitat use, based on counts of fecal pellets and pellet-groups, was similar among the five treatment stands for hares (P = 0.24), deer (P = 0.23), and moose (P = 0.16). However, low-density stands (similar to 500 stems/ha) had ca. 3-20 times as many deer pellet-groups, and ca. 2-4 times as many moose pellet-groups, than other stands. Low-density stands had significantly greater canopy openness, volume of shrubs < 2 m, and horizontal hiding cover < 1.6 m than other treatments. Relative habitat use by deer and moose was positively related to understory characteristics such as enhanced abundance of forage and security cover. These results support our hypothesis that deer and moose responded positively to enhanced volume of herbs and shrubs as well as to species diversity and structural diversity of conifers and overall vegetation in heavily thinned (<= 1000 stems/ha) stands at 12-15 years post-thinning. Our results suggest that ungulate management would be enhanced if greater emphasis was placed on forage enhancement throughout the year, which differs from current management recommendations which tend to focus on winter range and snow-interception cover. (c) 2006 Elsevier B.V. All rights reserved.",10.1016/j.foreco.2006.11.020,2007,2007,[],False,,
31df99f5-5ff9-46e7-a3fb-58e424d5d37e,Long-term responses of ecosystem components to stand thinning in young lodgepole pine forest III. Growth of crop trees and coniferous stand structure,FOREST ECOLOGY AND MANAGEMENT,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;33 Total Times Cited:&nbsp;&nbsp;34 Cited Reference Count:&nbsp;&nbsp;61,journalArticle,"['Sullivan, TP', 'Sullivan, DS', 'Lindgren, PMF', 'Ransome, DB']",69-81,228,1-3,"0378-1127,1872-7042","Enhanced growth of crop trees and development of late-seral structural characteristics in second-growth stands in temperate and boreal forest zones could be achieved by silvicultural practices such as pre-commercial thinning (PCT). This study was designed to test the hypotheses that large-scale stand thinning, at a 15-year period after PCT, would enhance: (i) productivity and structural features (crown volume, diameter, height, and volume growth of lodgepole pine (Pinus contorta) crop trees); and (ii) coniferous stand structure (abundance, species diversity, and structural diversity of coniferous tree layers). Replicate study areas were located near Penticton, Kamloops, and Prince George in south-central British Columbia, Canada. Each study area had three stands thinned to densities of similar to 500 stems/ha (low), similar to 1000 stems/ha (medium), and similar to 2000 stems/ha (high), with an unthinned young pine and old-growth pine stand for comparison. An overall analysis of tree growth in thinned stands, across these regional replicates, indicated that lodgepole pine grew significantly faster in mean diameter in the low- than either of the medium- or high-density stands. There was no difference in mean height growth among stand densities over the 15-year period since PCT. Mean tree volume increment was significantly higher in the low-density than in the high-density stands. Mean stand volume increment (m(3)/ha) was similar in the medium-density (108.53) and high-density (132.51) stands, both of which were significantly higher than the low-density stands (72.88). Mean crown volume of crop trees was significantly greater in the low-density (52.8 m(3)) and medium-density (42.9 m(3)) stands than in the high-density (27.8 m(3)), unthinned (11.7 m(3)), or old-growth stands (30.9 m(3) pine only). This measure of crown size was similar among pine trees in the low-density, medium-density, and all conifers (43.2 m 3) in the old-growth stands. Other measurements of crown architecture followed this same pattern. Mean densities of understory trees were similar among stands for height classes up to 3 m. Mean species diversity and structural diversity of coniferous tree layers were highest in the low- and medium-density stands than in other treatment stands. Our results support the hypotheses that PCT enhances productivity (diameter and volume growth, but not height growth) and structural features (crown architecture) of young lodgepole pine, as well as diversity of coniferous tree layers in thinned stands. Accelerated development of some structural features of late-seral forest appeared in our young managed stands. (c) 2006 Elsevier B.V. All rights reserved.",10.1016/j.foreco.2006.02.026,2006,2006,[],False,,
e63cba67-f90b-448d-ad51-ccd2f3808471,Long-term responses of ecosystem components to stand thinning in young lodgepole pine forest - II. Diversity and population dynamics of forest floor small mammals,FOREST ECOLOGY AND MANAGEMENT,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;38 Total Times Cited:&nbsp;&nbsp;40 Cited Reference Count:&nbsp;&nbsp;59,journalArticle,"['Sullivan, TP', 'Sullivan, DS', 'Lindgren, PMF', 'Ransome, DB']",1-14,205,1-3,"0378-1127,1872-7042","A variety of silvicultural practices may be used to diversify second- growth forests that have regenerated from clearcut harvesting. These young stands are structurally simple and amenable to practices such as variable-density and conventional thinnings to accelerate ecosystem development. This study was designed to test the hypotheses that (i) abundance and diversity of forest floor small mammals, and (ii) population dynamics (reproduction, recruitment, and survival) of the southern red-backed vole (Clethrionomys gapperi) would be maintained at levels recorded in old-g-rowth forest, by large-scale thinning to various densities in young lodgepole pine (Pinus contorta) forest. Replicate study areas were located near Pendcion, Kamloops, and Prince George in south-central British Columbia, Canada. Each study area had three stands thinned to densities of similar to500 (low), similar to1000 (medium), and similar to2000 (high) stems/ha. with an unthinned young pine and old-growth pine stand for comparison. Forest floor small mammal communities were sampled intensively in 2000, 2001, and 2002 at 12-14-years after the pre-commercial thinning treatment. Mean total abundance of small mammals was similar among stands with the highest overall numbers recorded in 2002. Mean species richness and diversity of small mammals were similar among stands. Mean abundance of C. gapperi was similar among stands and increased significantly with time. This pattern of abundance of C. gapperi will Rely be consistent except perhaps in years of high numbers when productivity of this species may be highest in old-growth forest. Reproduction, recruitment, and early juvenile survival of C. gapperi was similar among stands; Jolly-Seber skimmer survival was higher in the thinned than unthinned stands with no difference in winter survival among stands. Our results supported hypotheses (i) and (ii) that abundance and diversity of forest floor small mammals and the demographic attributes of C. gapperi populations would be maintained in young managed lodgepole pine stands (thinned or unthinned) at levels recorded in old-growth forest. (C) 2004 Elsevier B.V. All rights reserved.",10.1016/j.foreco.2004.10.001,2005,2005,[],False,,
760ddaaa-11d4-48fa-a99b-9973f75af739,Silvicultural use of herbicide in sub-boreal spruce forest: Implications for small mammal population dynamics,JOURNAL OF WILDLIFE MANAGEMENT,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;21 Total Times Cited:&nbsp;&nbsp;21 Cited Reference Count:&nbsp;&nbsp;53,journalArticle,"['Sullivan, TP', 'Nowotny, C', 'Lautenschlager, RA', 'Wagner, RG']",1196-1206,62,4,"0022-541X,1937-2817","Vegetation management in northern coniferous forest ecosystems may have implications for small mammal communities. This study was designed to test the hypothesis that herbicide-induced habitat alteration would reduce small mammal populations in early-successional stages of sub-boreal spruce forest. A secondary objective was to determine the long-term influence of herbicide treatment on reproduction, survival, and growth attributes of deer mouse (Peromyscus maniculatus) and southern red-backed vole (Clethrionomys gapperi) populations. Small mammal populations were intensively sampled in 4 pairs of control and treatment sites dominated by early-successional vegetation (5-10 yr after clearcut harvesting) near Prince George, British Columbia, Canada. Sampling was conducted during 1987 (pretreatment year), 1988-89 (first and second posttreatment years), and in 1991-92 (fourth and fifth posttreatment years). Higher mean numbers of red-backed voles (P = 0.03) and shrews (Sorex spp.; P = 0.001) were present on control than treatment sites during 1988-92. Mean abundance of meadow voles (Microncs pennsylvanicus; P = 0.69) and deer mice (P = 0.20) were similar on control and treatment sites throughout the study Short-tailed weasels (Mustela erminea) and long-tailed weasels (Mustela frenata) were commonly captured on both control and treatment sites. There were no consistent differences between control and treatment populations in body mass, total biomass, or proportion of adult male and female red-backed voles and deer mice in breeding condition. However, there was a higher mean number of successful pregnancies in control than treatment populations of red-backed voles (P = 0.02) but not deer mice (P = 0.18) during posttreatment years. Mean Jolly-Seber estimates of survival of red-backed voles (P = 0.01) but not deer mice (P = 0.70) were higher in treatment than control populations. The magnitude of observed demographic effects from herbicide treatment were well within the mean values of natural fluctuations of these variables. Herbicide treatment of areas dominated by early-successional vegetation in northern coniferous forests should be staggered in time and space to allow recovery (2-3 yr) of vegetation and small mammal species such as red-backed voles and shrews.",10.2307/3801983,1998,1998,[],False,,
03547978-40f0-4876-bc17-877dd260d27d,Influence of glyphosate on vegetation dynamics in different successional stages of sub-boreal spruce forest,WEED TECHNOLOGY,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;15 Total Times Cited:&nbsp;&nbsp;16 Cited Reference Count:&nbsp;&nbsp;34,journalArticle,"['Sullivan, TP', 'Lautenschlager, RA', 'Wagner, RG']",439-446,10,2,"0890-037X,1550-2740","This study was designed to evaluate changes in plant biomass, species richness, and diversity after application of glyphosate herbicide in several successional stages of sub-boreal spruce forest near Prince George, British Columbia, Canada. Vegetation was sampled in replicate control (reference) and treatment blocks of ''herb,'' ''shrub,'' and ''shrub-tree'' stages of cutover forest habitats. Volume of herb layers declined temporarily in the first post-treatment year. Shrub layers were reduced in herb and shrub stages, and shrubs and trees were reduced temporarily in the shrub-tree stage. Species richness of herbs and shrubs was similar in control and treatment blocks in the herb successional stage, but shrub richness declined on the treatment in the shrub stage. There were no consistent differences in numbers of herb, shrub, or tree species between control and treatment blocks in the shrub-tree stage. Species diversity (Simpson's index and Shannon-Wiener function) of herbaceous plants was not affected by herbicide application in any of the successional stages, but diversity of shrubs was lower in treatment than control blocks in the herb and shrub stages. Diversity of trees was reduced on treatment blocks in the shrub-tree stage. Species abundance curves of overall plant communities showed little change in the herb stage, a decline in the first post-treatment year in the shrub and shrub-tree stages, with similar patterns between control and treatment blocks in subsequent post-treatment years. The general lack of community-wide reductions in plant biomass and diversity, and the short-term duration of specific changes, suggest that conifer release treatments of plantations have no substantial, incremental effects on wildlife habitat. Nomenclature: Glyphosate, [N-(phosphonylmethyl)glycine]; hybrid interior spruce, Picea engelmannii Parry x P. glauca (Moench) Voss.",10.1017/S0890037X00040197,1996,1996,[],False,,
b2c76808-7a58-4378-a7d4-4438abd8de07,Response of red squirrels and feeding damage to variable stand density in young lodgepole pine forest,ECOLOGICAL APPLICATIONS,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;9 Total Times Cited:&nbsp;&nbsp;9 Cited Reference Count:&nbsp;&nbsp;33,journalArticle,"['Sullivan, TP', 'Klenner, W', 'Diggle, PK']",1124-1134,6,4,1051-0761,"This study was designed to test the hypothesis that large-scale habitat alteration by stand thinning would reduce red squirrel (Tamiasciurus hudsonicus) populations and feeding damage in young lodgepole pine (Finns contorta) forest. An additional objective included integration of stand protection with an optimum thinning regime for growth rates of crop trees. Study areas were located near Penticton, Kamloops, and Prince George in south-central British Columbia, Canada. Each study area had three stands thinned to densities of approximate to 500 (low), 1000 (medium), and 2000 (high) stems/ha, with an unthinned/juvenile Fine stand and old-growth pine stand for comparison. Squirrel populations were sampled intensively in the thinned stands from 1989 to 1991; feeding damage was assessed annually from 1989 to 1993. Five-year diameter and height increments of crop trees were measured in the thinned stands at Penticton and Prince George, and 4-yr increments in these stands at Kamloops. Red squirrel populations were significantly reduced in the low-density stand compared with either the medium- or high-density stands at Penticton and Prince George. Squirrels were less abundant in both the low- and medium-density stands at Kamloops. Squirrel populations in the unthinned and old-growth stands were similar or lower in abundance than those in the thinned stands. There were significantly higher numbers of red squirrel first captures in the medium- and high-density stands than in the low-density stand. There were no consistent significant differences between stands in proportion of squirrels breeding, recruitment, mean survival over summer and winter periods, or mean body mass. More tries per hectare were damaged in the high than in either low- or medium-density stands at all study areas. Mean diameter increments of trees in the low-density stands were significantly higher than there in the medium- and high-density stands at all study areas. Trees grew significantly faster in height in the high- than in the low-density stands at Penticton and Prince George; the converse was true at Kamloops. Manipulation of stand density on an operational basis in young lodgepole pine has clearly indicated that both stand protection from squirrel feeding damage and productivity of crop trees are enhanced by reducing the number of stems per hectare. This result has been achieved in replicated study areas covering three different forest ecological zones.",10.2307/2269596,1996,1996,[],False,,
639aaa84-3efd-4136-a908-2f46ed2995c0,Response of northwestern chipmunks (Tamias amoenus) to variable habitat structure in young lodgepole pine forest,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;13 Total Times Cited:&nbsp;&nbsp;13 Cited Reference Count:&nbsp;&nbsp;40,journalArticle,"['Sullivan, TP', 'Klenner, W']",283-293,78,2,0008-4301,"This study was designed to test the hypothesis that large-scale habitat alteration by stand thinning over a range of densities would increase the abundance and related population dynamics of northwestern chipmunks (Tamias amoenus) in young lodgepole pine (Pinus contorta) forest. Replicate study areas were located near Penticton, Kamloops, and Prince George in south-central British Columbia, Canada. Each study area had three stands thinned to densities of approximate to 500 (low), 1000 (medium), and 2000 (high) stems/ha, with an unthinned young pine stand and an old-growth pine stand for comparison. Chipmunk populations were sampled intensively in thinned stands from 1989 to 1991 and in the unthinned and old-growth stands from 1990 to 1991. Habitat structure was sampled in all stands in 1990. For herbs and shrubs, the crown volume index values were similar among stands; for trees, this index was lowest for the low-density stands, with the index for all three thinned stands being lower than that for the unthinned stands. Species diversity and the structural diversity of vegetation were similar among stands. The abundance of chipmunks was significantly higher in low-density than in high-density thinned stands at Penticton (1.3-1.9 times higher) and Prince George (2.4-3.8 times higher) but not at Kamloops. Chipmunks were less abundant in old-growth stands than in the other four treatment stands. Breeding performance and recruitment followed the same pattern as abundance. Chipmunk survival was generally similar among stands. There were heavier chipmunks in the low-density stands in some years at Penticton. Northwestern chipmunks appear to prefer ""open"" habitats generated by heavy thinning of young lodgepole pine stands. This result was achieved in three different forest ecological zones and may enhance the overall forest ecosystem.",10.1139/cjz-78-2-283,2000,2000,[],False,,
