key,title,itemType,creators,date,DOI,url,collections,tags,abstractNote
LMY277VM,Cytochrome P450 1A and related measurements in juvenile chinook salmon (Oncorhynchus tshawytscha) from the Fraser River,journalArticle,"[{'firstName': 'JY', 'lastName': 'Wilson', 'creatorType': 'author'}, {'firstName': 'RF', 'lastName': 'Addison', 'creatorType': 'author'}, {'firstName': 'D', 'lastName': 'Martens', 'creatorType': 'author'}, {'firstName': 'R', 'lastName': 'Gordon', 'creatorType': 'author'}, {'firstName': 'B', 'lastName': 'Glickman', 'creatorType': 'author'}]",2000,10.1139/cjfas-57-2-405,,['MRW66E3Y'],"[{'tag': 'BRITISH-COLUMBIA'}, {'tag': 'FISH'}, {'tag': 'WASHINGTON'}, {'tag': 'KRAFT MILL EFFLUENT'}, {'tag': 'CONTAMINANT EXPOSURE'}, {'tag': 'DNA-ADDUCTS'}, {'tag': 'ENGLISH SOLE'}, {'tag': 'LIVER-MICROSOMES'}, {'tag': 'PUGET-SOUND'}, {'tag': 'SYNTHETIC PEPTIDE'}]","Juvenile chinook salmon (Oncorhynchus tshawytscha) were captured at six sites on the upper Fraser, Nechako, and Thompson rivers, British Columbia, Canada. Biological responses were measured in the liver to assess the effects of contaminants on the fish before they began migration downstream. Both ethoxyresorufin-O-deethylase (EROD) activity and CYP 1A concentrations were significantly enhanced, being two- to three-fold higher in Fraser River samples compared with those fish from reference sites on the Nechako River. DNA adduct concentrations were two- to four-fold higher in Fraser River fish, although liver histopathology appeared unaffected. Polychlorinated dibenzo-p-dioxins (PCDDs), polychlorinated dibenzofurans (PCDFs), and polychlorinated biphenyls (PCBs) in the carcasses contributed to total contaminant burdens of less than 1 pg,g(-1). Polycyclic aromatic hydrocarbon (PAH) metabolites were undetectable in nearly all samples of bile. There were strong correlations between EROD activity, CYP 1A induction, and DNA adduct concentrations but no clear correlation between these responses and PCDD, PCDF, or PCB concentrations."
KLU7WISF,Unsettling a settler society,bookSection,"[{'firstName': 'Leonie', 'lastName': 'Sandercock', 'creatorType': 'author'}, {'firstName': 'Giovanni', 'lastName': 'Attili', 'creatorType': 'author'}]",2012-01-01,,https://sapienza.pure.elsevier.com/it/publications/unsettling-a-settler-society-film-phronesis-and-collaborative-pla,"['EG5BYG2X', '5JRIR9ZQ']",[{'tag': 'Saturation search (2)'}],"Prologue Five years ago we heard three anecdotes about the small town of Burns Lake in northern British Columbia that whetted our phronetic research appetite, as well as our evolving interest in film as a mode of inquiry and a way of approaching collaborative and transformational planning. This northern interior town has a population of 3,000 people, almost equally divided between First Nations (indigenous) and non-Native Canadians, the latter constituting the ‘settler society’. The first anecdote reported a kind of ‘High Noon’ conflict between the municipality of Burns Lake and one of the First Nations bands, the Burns Lake Band (whose preferred name is Ts’il Kaz Koh First Nation). As part of a dispute over land and taxation which culminated in the year 2000, the municipality shut off water and sewer services to the Burns Lake Band’s Reserve, in the middle of winter (in a region where winter temperatures in February are typically -30°C). To our then innocent ears that seemed like a pretty shocking situation. How could there be such an apparent affront to basic human rights, we wondered, in twenty-first-century Canada, a country with a rather stellar record of defending human rights abroad? How could such injustice and seemingly blatant racism be happening and how could the perpetrator be an arm of the state, namely, local government?. The second anecdote told how in 2005 some of the local youth in the town had gotten together, Native and non-Native, and written and performed a song about racism and violence in the town, calling their song ‘Leave it Behind’. This raised a second question of whether and how, amid a history of segregation and conflict, some people were struggling to change things, and how well were they faring? And, third, we learned that in the municipal elections of 2005 a member of the Burns Lake Band had been elected to the Village Council, the only Native person ever to serve on that Council. What effect would this have on local politics? Was the local power structure changing or were there more subtle shifts in power occurring, and, if so, how and why? And what potential effect might our research have in aiding this shift towards more equitable economic, social and political relations between Native and non-Native Canadians in this town, and possibly beyond, through the power of their story? These were the questions that prompted us to make an exploratory trip to the town in the summer of 2006."
6KJQ95WB,"Products, features and target markets: An inquiry into Aboriginal tourism product preference of visitors to northern British Columbia.",thesis,"[{'firstName': 'Diana', 'lastName': 'Kutzner', 'creatorType': 'author'}]",2009,,http://arcabc.ca/islandora/object/unbc%3A6911/,['4EFHUEJI'],[{'tag': 'Saturation search (2)'}],"Many Aboriginal communities in British Columbia, Canada and worldwide, are on the search for new development opportunities and industries to diversify their economies. Aboriginal tourism is one of these industries, often described as a development opportunity which may promote Aboriginal peoples' cultural revitalization and economic benefits without exploiting their traditional territories. While documentation of demand for Aboriginal tourism experiences in North America exists, visitor product preferences remain largely unknown. However, Aboriginal tourism business entrepreneurs and operators need this information in order to manage for the long-term profitability of their businesses. The study presented in this thesis attempts to provide insight into this topic. Working under the umbrella of a collaborative research effort between Tl'azt'en Nation and the University of Northern British Columbia, I administered a questionnaire containing four hypothetical Aboriginal tourism product descriptions and 31 individual features of Aboriginal tourism products to 337 visitors of northern British Columbia during the summer of 2007. I analyzed the data and established a profile of the travelers and their Aboriginal tourism product preferences. Based upon the identified primary features of Aboriginal tourism products I made several recommendations regarding tourism product development. Following this, I conducted a cluster analysis based on visitors' interest in these particular product features and in an attempt to segment the market for Aboriginal tourism in northern British Columbia. I identified three distinct clusters as the Culture Seekers, the Nature-Culture Observers and the Sightseers. The first two segments appear to hold the strongest potential for rural First Nation communities. In the end, which segment to target and which marketing channels to use will depend on Tl'azt'en and other First Nations' level of comfort in interacting with visitors and how much of their culture they are willing to share with touris"
CVZCY5PX,Linking school based monitoring to land and water decision-making in the Nechako watershed,thesis,"[{'firstName': 'Eleanor', 'lastName': 'Parker', 'creatorType': 'author'}, {'firstName': 'Margot', 'lastName': 'Parkes', 'creatorType': 'author'}]",2022,,https://unbc.arcabc.ca/islandora/object/unbc%3A59309,"['4EFHUEJI', '5JRIR9ZQ']",[],
6L6KLQCM,Texto completo,attachment,[],,,https://unbc.arcabc.ca/islandora/object/unbc%3A59309/datastream/PDF/view,[],[],
9HMBL37J,"""It’s our law to protect the land and the people"": Perspectives on traditional governance and Keyoh stewardship with S̲aik’uz̲ Whut’enne",thesis,"[{'firstName': 'Nadia', 'lastName': 'Nowak', 'creatorType': 'author'}]",2022,,https://unbc.arcabc.ca/islandora/object/unbc%3A59273,['4EFHUEJI'],[],
5N9FKV4L,Texto completo,attachment,[],,,https://unbc.arcabc.ca/islandora/object/unbc%3A59016/datastream/PDF/view,[],[],
C3ILNFCE,Exploring Indigenous-led collaborative stewardship in a watershed context: Prespectives from the Nechako headwaters,thesis,"[{'firstName': 'Kate', 'lastName': 'Hewitt', 'creatorType': 'author'}]",2019,,https://unbc.arcabc.ca/islandora/object/unbc%3A59016,['4EFHUEJI'],[],
V87GJ3NI,Texto completo,attachment,[],,,https://unbc.arcabc.ca/islandora/object/unbc%3A59213/datastream/PDF/view,[],[],
3MM9NMIH,"Exploring climate change, ecosystems and well-being connections: lessons learned from the application of a geospatial knowledge exchange tool in the Nechako watershed",thesis,"[{'firstName': 'Joseph', 'lastName': 'Gothreau', 'creatorType': 'author'}]",2021,,https://unbc.arcabc.ca/islandora/object/unbc%3A59213,['4EFHUEJI'],[],"The Nechako Watershed is a large system in northern BC that exemplifies the challenge of integrating information across climate, environment and well-being. This research responded to this need with the goal of enhancing how information about the Nechako Watershed is communicated and shared. Informed by the development of a geospatial ‘portal’ tool in northern BC, this research sought to establish the Integrated Watershed Research Group (IWRG) Portal, gain insight on establishing accessible knowledge exchange strategies, and identify its perceived benefits and limitations. The research had two phases. Phase I involved working with a development team to understand this tool, testing, establishing the IWRG Portal, finding and formatting content. Phase II brought members of the Portal User Research Group together to further refine the IWRG Portal and content through scoping discussions, workshops, and a focus group. Thematic analysis was used to code and analyze the transcribed focus group. The research identified benefits of the portal with how it dealt with complexity and its integrative features. Limitations were also found, including the need for intentional framing of data, a steep learning curve, and the need for an internet connection. Analysis also identified the need to tailor content for specific audiences. The research has shown that tools such as the IWRG Portal can create new pathways to understanding and finding information. The research has also identified paths for further refinement and development of the portal tool by expanding the user base and continuing to evaluate the effectiveness of this tool in various contexts."
YG2MKHEM,Connections between land and wellbeing: Perspectives of First Nations youth in the community of Saik'uz.,thesis,"[{'firstName': 'Lindsay Nicole', 'lastName': 'Beck', 'creatorType': 'author'}, {'firstName': 'Margot', 'lastName': 'Parks', 'creatorType': 'author'}]",2013,,http://unbc.arcabc.ca/islandora/object/unbc%3A16893,['4EFHUEJI'],[],
V32CQ5WV,Texto completo,attachment,[],,,https://unbc.arcabc.ca/islandora/object/unbc%3A16893/datastream/PDF/view,[],[],
H52NRITE,"Potassium–argon ages of Topley Intrusions near Endako, British Columbia",journalArticle,"[{'firstName': 'Wm. H.', 'lastName': 'White', 'creatorType': 'author'}, {'firstName': 'A. J.', 'lastName': 'Sinclair', 'creatorType': 'author'}, {'firstName': 'J. E.', 'lastName': 'Harakal', 'creatorType': 'author'}, {'firstName': 'K. M.', 'lastName': 'Dawson', 'creatorType': 'author'}]",1970-08-01,10.1139/e70-110,http://www.nrcresearchpress.com/doi/abs/10.1139/e70-110,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"Twenty-five potassium–argon ages were obtained from granitic rocks in the Endako area of central British Columbia which are presumed to be genetically related and known collectively as the Topley Intrusions. Most of the ages cluster around 138 m.y. but some are as old as 155 m.y. and one is only 114 m.y. These data might indicate either one protracted perhaps intermittent magmatic event culminating in early Upper Jurassic or three separate and unrelated events. In either case the isotopic age is some 40 m.y. less than the age previously assigned to the Topley Intrusions on a basis of apparently good geological evidence., non disponible"
LEBL4N67,,note,[],,,,[],[],
885HHILG,"Paleomagnetic Results from the Jurassic Topley Intrusions near Endako, British Columbia",journalArticle,"[{'firstName': 'D. T. A.', 'lastName': 'Symons', 'creatorType': 'author'}]",1973-07-01,10.1139/e73-095,http://www.nrcresearchpress.com/doi/abs/10.1139/e73-095,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"The Upper Jurassic Topley Intrusions intrude rocks of the tectonically stable Interior Plateau in central British Columbia. A stable primary remanent magnetization of both normal and reversed polarity was isolated after a.f. demagnetization in 19 of 22 sites (109 cores; 208 specimens) representing several of the plutonic units present in this sialic complex of quartz monzonite affinity near Endako, B.C. The unit mean remanence directions support some petrological correlations suggested by Carr, Bright, and White et al., but do not support others. The pole position derived from 13 sites representing 6 plutonic units with a K–Ar radiomelric age of 139 ± 4 m.y. (White et al.) is 128.6 °E, 70.0 °N(δm = 14.4°; δp = 11.4°). This position indicates a smooth polar wander path during the Jurassic between the well defined Upper Triassic and Lower Cretaceous pole positions. It also indicates that the northern Interior Plateau has not been tectonically rotated or translated since emplacement relative to the stable No..., Les intrusions Topley (Jurassic supérieur), sont mises en place à travers les roches stables (tectoniquement) du Plateau intérieur en Colombie Britannique centrale. On a réussi a en mesurer un magnétisme rémanent primaire de polarité normale et inverse. Ceci a été réalisé après une démagnétisation (a.f.)dans 19 des 22 sites (109 carottes, 208 échantillons) qui représentent plusieurs des unités plutoniques présents dans ce complexe d'affinité monzonite quartzique près de Endako, C.B. La direction du magnétisme rémanent ainsi découvert, confirme les corrélations pétrologiques de Carr, Bright, et White et al. La position d u pôle déduite des mesures sur 13 sites représentant 6 unités plutoniques (139 ± 4 m.a. daté au K–Ar) (White el al.) est I2S.6 °E, 70.0 °N (δm = 14.4°; δp = 11.4°). Cette position indique un chemin de digression polaire lisse pendant le Jurassique entre le Trias supérieur d'une part et le Crétacé inférieur d'autre pan, qui sont solidement établis. Ceci indique aussi que le Plateau intérieu..."
6FBBWCKH,,note,[],,,,[],[],
CZWML4I5,"The geology and evolution of the Pinchi Fault Zone at Pinchi Lake, central British Columbia",journalArticle,"[{'firstName': 'I. A.', 'lastName': 'Paterson', 'creatorType': 'author'}]",1977-06-01,10.1139/e77-120,http://www.nrcresearchpress.com/doi/abs/10.1139/e77-120,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"At Pinchi Lake, the Pinchi Fault Zone separates the early Mesozoic Takla Group to the east from the late Paleozoic Cache Creek Group to the west. Between these regions a complex fault system involves a series of elongate fault-bounded blocks of contrasting lithology and metamorphic grade. These blocks consist of: (a) highly deformed aragonite–dolomite limestone and blueschist, (b) pumpellyite–aragonite greenstone, (c) a harzburgite–gabbro–diabase–basalt ophiolite sequence, (d) serpentinized alpine ultramafite, and (e) Cretaceous (?) conglomerate. The blueschist probably formed at 8–12 kbar (8 × 105–12 × 105 kPa) and 225–325 °C during a penetrative early deformation which was closely followed by a later deformation associated with a Late Triassic uplift and cooling event. The ophiolite sequence is overlain by Late Triassic sediments which locally contain aragonite suggesting that at least part of the Takla Group may have also undergone high pressure – low temperature metamorphism.The evolution of the 450 k..., A Pinchi Lake, la zone de faille de Pinchi sépare le groupe de Takla du début du Mésozoïque à l'est et le groupe de Cache Creek datant de la fin du Paléozoïque à l'ouest. Entre ces deux régions, un système complexe de failles a produit une série de blocs allongés de lithologie contrastante et de grade métamorphique différent limités par des failles. Ces blocs ont les compositions suivantes : (a) calcaires à aragonite–dolomite hautement déformés et schistes bleus, (b) roches vertes à pumpellyite–aragonite, (c) une séquence ophiolitique harzburgite–gabbro–diabase–basalte, (d) une roche ultramafique alpine serpentinisée et (e) un conglomérat datant du Crétacé (?). Le schiste bleu s'est probablement formé à 8–12 kbar (8 × 105–12 × 105 kPa) et à 225–325 °C durant une déformation pénétrative initiale qui a été suivie de peu par une déformation ultérieure associée au soulèvement de la fin du Trias et un épisode de refroidissement. La séquence ophiolitique est recouverte par des sédiments de la fin du Trias qui l..."
VZ9ENHZR,,note,[],,,,[],[],
2Q6D4VUB,"Revised stratigraphy of the Takla Group, north-central British Columbia",journalArticle,"[{'firstName': 'J. W. H.', 'lastName': 'Monger', 'creatorType': 'author'}, {'firstName': 'B. N.', 'lastName': 'Church', 'creatorType': 'author'}]",1977-02-01,10.1139/e77-031,http://www.nrcresearchpress.com/doi/abs/10.1139/e77-031,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"The Takla Group of north-central British Columbia as originally defined contained volcanic and sedimentary rocks of Late Triassic and Jurassic ages. As redefined herein, it consists of three formations in the McConnell Creek map-area. Lowest is the Dewar Formation, composed of argillite and volcanic sandstone that is largely the distal equivalent of basic flows and coarse volcaniclastic rocks of the Savage Mountain Formation. These formations are overlain by the volcaniclastic, basic to intermediate Moosevale Formation. These rocks are Upper Triassic (upper Karnian and lower Norian). They are unconformably overlain by Lower Jurassic rocks of the Hazelton Group., Le groupe de Takla, dans le centre nord de la Colombie-Britannique, dans sa définition originale comprenait des roches volcaniques et sédimentaires datant du Trias supérieur et duJurassique. Comme on le redéfinit ici, il comprend trois formations dans la région de McConnell Creek. A la base on retrouve la formation de Dewar, composée d'argillite, de grès volcaniques qui sont à peu près l'équivalent distal des coulées basiques et des roches volcaniclastiques grenues de la formation de Savage Mountain. Ces formations sont recouvertes par les roches volcaniclastiques basiques et intermédiaires de la formation de Moosevale. Ces roches datent du Triassupérieur (Karnien supérieur et Norien inférieur). Elles sont finalement recouvertes en discordance par les roches du groupe de Hazelton datant du Jurassique inférieur. [Traduit par le journal]"
IBM5UCLC,,note,[],,,,[],[],
MAMA7XD5,The Copper Status of Soils and Forage in the Vanderhoof-Fort Fraser Area of British Columbia,journalArticle,"[{'firstName': 'L. E.', 'lastName': 'Lowe', 'creatorType': 'author'}, {'firstName': 'I. H.', 'lastName': 'Milne', 'creatorType': 'author'}]",1979-08-01,10.4141/cjss79-036,http://www.nrcresearchpress.com/doi/abs/10.4141/cjss79-036,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"An area in North Central B.C. has been characterized as having unusually low levels of DTPA-extractable soil Cu, and of Cu in grass and legume forage materials, in relation to other agricultural areas in B.C. The results account for the occurrence of Cu deficiency in cattle, and may contribute to difficulties in alfalfa production., non disponible"
YXJ75XD7,,note,[],,,,[],[],
3Q6YKD58,"Reconnaissance geochemistry of the nechako plateau, British Columbia, using lake sediments",journalArticle,"[{'firstName': 'S. J.', 'lastName': 'Hoffman', 'creatorType': 'author'}, {'firstName': 'W. K.', 'lastName': 'Fletcher', 'creatorType': 'author'}]",1976-03,10.1016/0375-6742(76)90038-8,http://www.sciencedirect.com/science/article/pii/0375674276900388,['MRW66E3Y'],[{'tag': 'Saturation search (2)'}],"A lake sediment geochemical survey was undertaken over the Nechako plateau, British Columbia, to test application of the technique to regional exploration and compare its effectiveness with results obtained elsewhere. Organic-rich lake sediment samples were collected towards the centre of approximately 500 lakes on a helicopter-assisted survey covering some 16,000 km2. Lakes overlying each of five major lithologies contain a distinctive suite of trace metals. Regional variations of Cu, Mo, Pb, Zn, Ni, Cr, Sr, Ba, Ag, Co, V and Ga can be related to differences in underlying geology. In addition, levels of Cu, Mo, Pb and Zn which exceed their regional thresholds are related to mineralization or lithologies favourable to mineralization. Although metal concentrations within a lake may vary up to 12x, anomalous conditions are not masked by this variability and the survey outlined all major sulphide occurrences known in the region."
FIFJMLEW,,note,[],,,,[],[],
QMB7XFD6,"Threats from within and threats from without: wet'suwet'en protesters, irregular asylum seekers and on-going settler colonialism in Canada",journalArticle,"[{'firstName': 'M', 'lastName': 'Perzyna', 'creatorType': 'author'}, {'firstName': 'H', 'lastName': 'Bauder', 'creatorType': 'author'}]",2022,10.1080/2201473X.2022.2030083,,['MRW66E3Y'],"[{'tag': 'RISK'}, {'tag': 'asylum'}, {'tag': 'CITIZENSHIP'}, {'tag': 'CRIMINALIZATION'}, {'tag': 'discourse'}, {'tag': 'DISCOURSE'}, {'tag': 'IMMIGRANTS'}, {'tag': 'INDIGENOUS PEOPLES'}, {'tag': 'irregular'}, {'tag': 'MEDIA'}, {'tag': 'media framing'}, {'tag': 'MIGRATION'}, {'tag': 'protest'}, {'tag': 'race and racism'}, {'tag': 'refugees'}, {'tag': 'Safe Third Country Agreement'}, {'tag': 'securitization'}, {'tag': 'settler colonialism'}, {'tag': 'SOCIETY'}, {'tag': 'SOVEREIGNTY'}, {'tag': ""Wet'suwet'en""}]","This paper addresses the 'immigrant-Aboriginal parallax gap' whereby material connections between immigration and Indigenous dispossession are rarely examined in tandem by considering ways in which the Canadian media frames Indigenous protesters and irregular asylum seekers. Building on the work of previous studies of Oka/Kanasatake, Ipperwash and Caledonia and irregular boat arrivals of Fujian and Tamil asylum seekers, it identifies similarities in the ways that each group has been racialized, criminalized, delegitimized and constructed as the 'Other'. Employing the theoretical frameworks of settler colonialism and securitization theory, it examines whether the same frames persist in contemporary representations using the case studies of Wet'suwet'en protesters and irregular asylum seekers crossing the Canada-US border at Roxham Road, Quebec. A comparative discourse analysis finds that the media continues to frame Indigenous protesters and irregular asylum seekers as threats to the 'rule of law' and the `common good'. These framings discredit and delegitimize human rights claims that challenge the legitimacy of settler colonial borders - including the right to peaceful protest and to claim asylum - turning them into threats to Canada's sovereignty, thus necessitating state action. We conclude that this discourse has the effect of reproducing the racialized injustices and inequalities of ongoing settler colonialism."
QHCPECNZ,,note,[],,,,[],[],
P88ZZA6T,The Wet'suwet'en Nation's Mobilization of Indigenous Focusing Oriented Therapy: An Exploratory Study,journalArticle,"[{'firstName': 'S', 'lastName': 'Panofsky', 'creatorType': 'author'}, {'firstName': 'MJ', 'lastName': 'Buchanan', 'creatorType': 'author'}, {'firstName': 'S', 'lastName': 'Alfred', 'creatorType': 'author'}, {'firstName': 'J', 'lastName': 'Brown', 'creatorType': 'author'}, {'firstName': 'D', 'lastName': 'George', 'creatorType': 'author'}, {'firstName': 'W', 'lastName': 'Naziel', 'creatorType': 'author'}, {'firstName': 'G', 'lastName': 'Woodman', 'creatorType': 'author'}, {'firstName': 'T', 'lastName': 'Brown', 'creatorType': 'author'}, {'firstName': 'R', 'lastName': 'Lewis', 'creatorType': 'author'}, {'firstName': 'SW', 'lastName': 'Tes', 'creatorType': 'author'}, {'firstName': 'L', 'lastName': 'Naziel', 'creatorType': 'author'}, {'firstName': 'J', 'lastName': 'Dumont', 'creatorType': 'author'}, {'firstName': 'J', 'lastName': 'Andrew', 'creatorType': 'author'}, {'firstName': 'A', 'lastName': 'Ferguson', 'creatorType': 'author'}, {'firstName': 'J', 'lastName': 'Hare', 'creatorType': 'author'}, {'firstName': 'R', 'lastName': 'John', 'creatorType': 'author'}]",2022,10.1177/00110000221146571,,['MRW66E3Y'],"[{'tag': 'HISTORICAL TRAUMA'}, {'tag': 'MENTAL-HEALTH'}, {'tag': 'decolonizing methodologies'}, {'tag': 'historical trauma'}, {'tag': 'Indigenous methodologies'}, {'tag': 'indigenous trauma interventions'}, {'tag': 'intergenerational trauma'}, {'tag': 'land-based healing'}, {'tag': 'PEOPLES'}, {'tag': 'sharing circles'}]","Indigenous mental health research is beginning to address colonization, however, Indigenous approaches to wellness have largely been overlooked. There is a paucity of research exploring psychological trauma interventions with Indigenous peoples. The Wet'suwet'en hereditary chiefs recognize the profound impacts of historical trauma among their people and are utilizing Indigenous focusing oriented therapy (IFOT), a trauma model that is collective, land-based, and intergenerational, as a part of their wellness framework. This collaborative research study explored the question: How is IFOT shaped by Wet'suwet'en ways of knowing and mobilized by individuals, families, house groups, and the Nation? Wet'suwet'en IFOT practitioners participated in sharing circles for data collection and interpretation. The exploratory findings revealed that the strategic application of IFOT by Wet'suwet'en hereditary chiefs created a culturally relevant model for land-based healing wherein Wet'suwet'en people were able to experience greater connection with their own yintah (land) and c'idede' (history)."
3UJGCJRG,,note,[],,,,[],[],
NADDKLCM,"Assesing Effects of climate variability and forest disturbance on annual streamflow of the Stellako Watershed, Canada",conferencePaper,"[{'firstName': 'ZP', 'lastName': 'Liu', 'creatorType': 'author'}, {'firstName': 'MF', 'lastName': 'Zhang', 'creatorType': 'author'}, {'firstName': 'SY', 'lastName': 'Deng', 'creatorType': 'author'}, {'firstName': 'YP', 'lastName': 'Hou', 'creatorType': 'author'}, {'firstName': 'YL', 'lastName': 'Xu', 'creatorType': 'author'}, {'firstName': 'H', 'lastName': 'Lian', 'creatorType': 'author'}, {'firstName': 'Y', 'lastName': 'Wang', 'creatorType': 'author'}, {'name': 'IEEE', 'creatorType': 'author'}]",2023,10.1109/IGARSS52108.2023.10281825,,['4EFHUEJI'],"[{'tag': 'Annual streamflow'}, {'tag': 'Climate and non-climate variabilities'}, {'tag': 'Forests'}, {'tag': 'Modified double mass curve'}, {'tag': 'Multivariate autoregressive integrated moving average'}, {'tag': 'Remote sensing analysis ready data and products'}, {'tag': 'Stellako watershed of Canada'}]","Climate variability and vegetation disturbance as critical driving factors significantly affect the regional hydrology in forested watersheds. Yet, due to landscape heterogeneities such as topography, soil characteristics, climate conditions, and vegetation types, hydrological responses to climate and forest changes and associated mechanisms have not been fully understood. The forested Stellako watershed, a typical forest-disturbed area in Canada, has been studied to assess the annual streamflow affected by climate variability and forest disturbance. The study period was from 1951 to 2018. The methods include the modified double mass curve (MDMC), Autoregressive Integrated Moving Average (ARIMA) intervention, and multivariate ARIMA. In the Stellako watershed, 1980 was identified as a breakpoint in the yearly time series between 1951 and 2018. The 1951-1979 period was considered the reference. From 1980 to 2018, the streamflow decreased by 14.69 and 26.18 mm due to climate and forest changes, respectively. The annual runoff variation was mainly attributed to forest disturbances contributing 60.78% of the total variations. Thus, a timely assessment of the runoff variety at a watershed scale has been obtained. The developed methodology can be applied to quantify the disturbance effects at a watershed or regional scale and develop watershed and forest management strategies under future climate and forest changes."
HRHYHDQM,Municipal entrepreneurialism: Can it help to mobilize resource-dependent small communities away from path dependency?,journalArticle,"[{'firstName': 'L', 'lastName': 'Ryser', 'creatorType': 'author'}, {'firstName': 'J', 'lastName': 'Barrett', 'creatorType': 'author'}, {'firstName': 'S', 'lastName': 'Markey', 'creatorType': 'author'}, {'firstName': 'G', 'lastName': 'Halseth', 'creatorType': 'author'}, {'firstName': 'K', 'lastName': 'Vodden', 'creatorType': 'author'}]",2023 SEP,10.1111/rsp3.12649,,['MRW66E3Y'],"[{'tag': 'rural'}, {'tag': 'CREATION'}, {'tag': 'municipal entrepreneurialism'}, {'tag': 'path dependency'}, {'tag': 'POLITICAL-ECONOMY'}, {'tag': 'reform'}, {'tag': 'TOURISM'}]","Small resource-based communities across Canada are experiencing rapid change within a volatile, fluctuating global economy. As communities seek to diversify their economies, they are enduring complex provincial and federal neoliberal policy environments that offer fewer funding resources while offloading more responsibilities onto local governments. Drawing upon the case studies of Burns Lake, British Columbia and Grand Falls-Windsor, Newfoundland and Labrador in Canada, we explore how small municipalities are using municipal enterprises to generate revenue and assets that may lead to new economic pathways. Our findings suggest that municipal entrepreneurial strategies are producing mixed success to break from past forest-sector dependencies. These small municipalities still struggle with developmental and operational risks, as well as debates about whether to use revenues to meet new municipal responsibilities and increased demands on aging infrastructure and services versus transformative change."
UMUZ5JKK,"Annual patterns of stratification, mixing and ventilation in long, deep, seasonally ice-covered Francois lake, British Columbia, Canada",journalArticle,"[{'firstName': 'S', 'lastName': 'Vagle', 'creatorType': 'author'}, {'firstName': 'E', 'lastName': 'Carmack', 'creatorType': 'author'}]",2023 FEB 21,10.3389/feart.2023.1090124,,['MRW66E3Y'],"[{'tag': 'TEMPERATURE'}, {'tag': 'CLIMATE-CHANGE'}, {'tag': 'CONVECTION'}, {'tag': 'CRATER LAKE'}, {'tag': 'deep lakes'}, {'tag': 'FRESH-WATER'}, {'tag': 'lake productivity'}, {'tag': 'mixing'}, {'tag': 'RESERVOIRS'}, {'tag': 'seasonal stratification'}, {'tag': 'SENTINELS'}, {'tag': 'ventilation'}, {'tag': 'WATER RENEWAL'}]","Francois Lake is a long, deep, seasonally ice-covered, dimictic lake set in an east-west orientation in mid-British Columbia. As a baseline we here present data from a full-depth temperature mooring deployed at the lake's mid-point in 2004-2005 and one full-depth conductivity-temperature-depth cast. We use these temperature records to define lake stability, scales of motion and the annual cycle of thermal stratification, mixing and deep-water ventilation. Owing to its length (110 km) both the Wedderburn and Lake numbers-indices of thermocline tilt and mixing under wind forcing-transition through critical values during fall and spring seasons, suggesting thermocline outcropping and strong turbulent mixing within the thermocline at these times. Owing to its depth (240 m) the decreasing temperature of maximum density (T-MD) with depth (thermobaric effect) adds complexity to overturn events. Owing to its seasonal ice cover (2-3 months per year) the critical period for effective fall ventilation occurs before ice formation and concurrent wind shielding, while that of spring ventilation lies between the dates that the ice cover melts and the lake surface water warms above 4?. While the lake undergoes full depth ventilation in both fall and spring, we show that both progress in distinct dynamical stages. Fall ventilation is more efficient than that of spring, and the transition temperature and resulting bottom temperature from fall to winter stratification (positive to inverse) and winter to spring stratification (inverse to positive) lies close to the temperature of maximum density calculated for the maximum depth of free and forced convection (in this case, closer to 3.7?)."
